Index,geohash,day,timestamp,demand,RoadType,NumberofLanes,LargeVehicles,Landmarks,Temperature,Weather,hour,minute,is_weekend,hour_sin,hour_cos,minute_sin,minute_cos,geohash_prefix_2,geohash_prefix_3,geohash_prefix_4,lane_vehicle_interaction,temp_lane_interaction,avg_demand_by_hour,avg_demand_by_road,avg_demand_by_weather
73679,qp0dh7,49,1900-01-01 01:00:00,0.020955241101444692,Residential,3,Allowed,Yes,16.039115233649145,Foggy,1,0,0,0.25881904510252074,0.9659258262890683,0.0,1.0,qp,qp0,qp0d,3,48.11734570094744,0.080548116486084,0.054737703455794325,0.08272343183093117
73680,qp0dhe,49,1900-01-01 01:00:00,0.07393865392932655,Residential,2,Not Allowed,Yes,10.975562391886204,Rainy,1,0,0,0.25881904510252074,0.9659258262890683,0.0,1.0,qp,qp0,qp0d,0,21.951124783772407,0.080548116486084,0.054737703455794325,0.08367434601534707
73681,qp0dhg,49,1900-01-01 01:00:00,0.0343239705327819,Residential,1,Not Allowed,No,11.453596576290233,Rainy,1,0,0,0.25881904510252074,0.9659258262890683,0.0,1.0,qp,qp0,qp0d,0,11.453596576290233,0.080548116486084,0.054737703455794325,0.08367434601534707
73682,qp0dj5,49,1900-01-01 01:00:00,0.03989220701040002,Residential,3,Allowed,Yes,12.882838193786014,Rainy,1,0,0,0.25881904510252074,0.9659258262890683,0.0,1.0,qp,qp0,qp0d,3,38.64851458135804,0.080548116486084,0.054737703455794325,0.08367434601534707
73683,qp0dj7,49,1900-01-01 01:00:00,0.05038141526038626,Residential,2,Not Allowed,Yes,14.94507764249424,Foggy,1,0,0,0.25881904510252074,0.9659258262890683,0.0,1.0,qp,qp0,qp0d,0,29.89015528498848,0.080548116486084,0.054737703455794325,0.08272343183093117
73684,qp0dje,49,1900-01-01 01:00:00,0.0030856245205132422,Residential,2,Not Allowed,Yes,14.596037814862791,Foggy,1,0,0,0.25881904510252074,0.9659258262890683,0.0,1.0,qp,qp0,qp0d,0,29.192075629725583,0.080548116486084,0.054737703455794325,0.08272343183093117
73685,qp06ph,49,1900-01-01 01:00:00,0.06961105914803419,Residential,1,Not Allowed,No,16.36075821477936,Foggy,1,0,0,0.25881904510252074,0.9659258262890683,0.0,1.0,qp,qp0,qp06,0,16.36075821477936,0.080548116486084,0.054737703455794325,0.08272343183093117
73686,qp06pk,49,1900-01-01 01:00:00,0.0188485061074838,Residential,2,Not Allowed,Yes,13.445233943418168,Rainy,1,0,0,0.25881904510252074,0.9659258262890683,0.0,1.0,qp,qp0,qp06,0,26.890467886836337,0.080548116486084,0.054737703455794325,0.08367434601534707
73687,qp06ps,49,1900-01-01 01:00:00,0.0033399217086784775,Residential,3,Allowed,Yes,16.382587216677827,Foggy,1,0,0,0.25881904510252074,0.9659258262890683,0.0,1.0,qp,qp0,qp06,3,49.14776165003348,0.080548116486084,0.054737703455794325,0.08272343183093117
73688,qp06pu,49,1900-01-01 01:00:00,0.0026579585974174924,Residential,3,Allowed,Yes,14.472443438748146,Foggy,1,0,0,0.25881904510252074,0.9659258262890683,0.0,1.0,qp,qp0,qp06,3,43.41733031624444,0.080548116486084,0.054737703455794325,0.08272343183093117
73689,qp0d0h,49,1900-01-01 01:00:00,0.03394732852753937,Residential,3,Allowed,Yes,-2.954333457893391,Snowy,1,0,0,0.25881904510252074,0.9659258262890683,0.0,1.0,qp,qp0,qp0d,3,-8.863000373680173,0.080548116486084,0.054737703455794325,0.0822105258770479
73690,qp0d0k,49,1900-01-01 01:00:00,0.021961285267245965,Residential,1,Not Allowed,No,19.27521864167301,Sunny,1,0,0,0.25881904510252074,0.9659258262890683,0.0,1.0,qp,qp0,qp0d,0,19.27521864167301,0.080548116486084,0.054737703455794325,0.08332097291144729
73691,qp0d1h,49,1900-01-01 01:00:00,0.06581294318795185,Residential,2,Not Allowed,Yes,24.012331272228664,Sunny,1,0,0,0.25881904510252074,0.9659258262890683,0.0,1.0,qp,qp0,qp0d,0,48.02466254445733,0.080548116486084,0.054737703455794325,0.08332097291144729
73692,qp0d1k,49,1900-01-01 01:00:00,0.008433541677359465,Residential,1,Not Allowed,No,8.62103428148273,Rainy,1,0,0,0.25881904510252074,0.9659258262890683,0.0,1.0,qp,qp0,qp0d,0,8.62103428148273,0.080548116486084,0.054737703455794325,0.08367434601534707
73693,qp0d4s,49,1900-01-01 01:00:00,0.08454769482620367,Residential,1,Not Allowed,No,32.7349644262838,Sunny,1,0,0,0.25881904510252074,0.9659258262890683,0.0,1.0,qp,qp0,qp0d,0,32.7349644262838,0.080548116486084,0.054737703455794325,0.08332097291144729
73694,qp0d4u,49,1900-01-01 01:00:00,0.009845783273929085,Residential,2,Not Allowed,Yes,21.062515029663324,Sunny,1,0,0,0.25881904510252074,0.9659258262890683,0.0,1.0,qp,qp0,qp0d,0,42.12503005932665,0.080548116486084,0.054737703455794325,0.08332097291144729
73695,qp0dhk,49,1900-01-01 01:00:00,0.06671325622718108,Residential,2,Not Allowed,Yes,15.453791830807408,Foggy,1,0,0,0.25881904510252074,0.9659258262890683,0.0,1.0,qp,qp0,qp0d,0,30.907583661614815,0.080548116486084,0.054737703455794325,0.08272343183093117
73696,qp0dhs,49,1900-01-01 01:00:00,0.0157170070579432,Residential,3,Allowed,Yes,12.521170304679767,Rainy,1,0,0,0.25881904510252074,0.9659258262890683,0.0,1.0,qp,qp0,qp0d,3,37.5635109140393,0.080548116486084,0.054737703455794325,0.08367434601534707
73697,qp0djh,49,1900-01-01 01:00:00,0.02631497784211574,Residential,1,Not Allowed,No,11.796342995579238,Rainy,1,0,0,0.25881904510252074,0.9659258262890683,0.0,1.0,qp,qp0,qp0d,0,11.796342995579238,0.080548116486084,0.054737703455794325,0.08367434601534707
73698,qp0djk,49,1900-01-01 01:00:00,0.016631800851970822,Residential,1,Not Allowed,No,33.19465631861727,Sunny,1,0,0,0.25881904510252074,0.9659258262890683,0.0,1.0,qp,qp0,qp0d,0,33.19465631861727,0.080548116486084,0.054737703455794325,0.08332097291144729
73699,qp06nt,49,1900-01-01 01:00:00,0.003072883836667193,Residential,1,Not Allowed,No,20.85208683970913,Sunny,1,0,0,0.25881904510252074,0.9659258262890683,0.0,1.0,qp,qp0,qp06,0,20.85208683970913,0.080548116486084,0.054737703455794325,0.08332097291144729
73700,qp06pj,49,1900-01-01 01:00:00,0.022237307286530148,Residential,3,Allowed,Yes,18.983626315594407,Foggy,1,0,0,0.25881904510252074,0.9659258262890683,0.0,1.0,qp,qp0,qp06,3,56.95087894678322,0.080548116486084,0.054737703455794325,0.08272343183093117
73701,qp06pm,49,1900-01-01 01:00:00,0.019568869258163778,Residential,1,Not Allowed,No,18.85173690207375,Foggy,1,0,0,0.25881904510252074,0.9659258262890683,0.0,1.0,qp,qp0,qp06,0,18.85173690207375,0.080548116486084,0.054737703455794325,0.08272343183093117
73702,qp06pv,49,1900-01-01 01:00:00,0.01932483321033529,Residential,2,Not Allowed,Yes,24.00701888829613,Sunny,1,0,0,0.25881904510252074,0.9659258262890683,0.0,1.0,qp,qp0,qp06,0,48.01403777659226,0.080548116486084,0.054737703455794325,0.08332097291144729
73703,qp0d0j,49,1900-01-01 01:00:00,0.0194718379362809,Residential,3,Allowed,Yes,14.152226959804224,Foggy,1,0,0,0.25881904510252074,0.9659258262890683,0.0,1.0,qp,qp0,qp0d,3,42.45668087941267,0.080548116486084,0.054737703455794325,0.08272343183093117
73704,qp0d0m,49,1900-01-01 01:00:00,0.012290636264099503,Residential,2,Not Allowed,Yes,25.27173673126256,Sunny,1,0,0,0.25881904510252074,0.9659258262890683,0.0,1.0,qp,qp0,qp0d,0,50.54347346252512,0.080548116486084,0.054737703455794325,0.08332097291144729
73705,qp0d0t,49,1900-01-01 01:00:00,0.02739841446699728,Residential,2,Not Allowed,Yes,24.08314089144628,Sunny,1,0,0,0.25881904510252074,0.9659258262890683,0.0,1.0,qp,qp0,qp0d,0,48.16628178289256,0.080548116486084,0.054737703455794325,0.08332097291144729
73706,qp0d4t,49,1900-01-01 01:00:00,0.06840421057746418,Residential,1,Not Allowed,No,14.77803001448894,Foggy,1,0,0,0.25881904510252074,0.9659258262890683,0.0,1.0,qp,qp0,qp0d,0,14.77803001448894,0.080548116486084,0.054737703455794325,0.08272343183093117
73707,qp0dht,49,1900-01-01 01:00:00,0.15656979453990327,Residential,3,Allowed,Yes,14.23945159521335,Foggy,1,0,0,0.25881904510252074,0.9659258262890683,0.0,1.0,qp,qp0,qp0d,3,42.718354785640045,0.080548116486084,0.054737703455794325,0.08272343183093117
73708,qp0djm,49,1900-01-01 01:00:00,0.052028456322327304,Residential,1,Not Allowed,No,13.147335264032808,Rainy,1,0,0,0.25881904510252074,0.9659258262890683,0.0,1.0,qp,qp0,qp0d,0,13.147335264032808,0.080548116486084,0.054737703455794325,0.08367434601534707
73709,qp06pq,49,1900-01-01 01:00:00,0.004334131602336125,Residential,2,Not Allowed,Yes,17.96335257285699,Foggy,1,0,0,0.25881904510252074,0.9659258262890683,0.0,1.0,qp,qp0,qp06,0,35.92670514571398,0.080548116486084,0.054737703455794325,0.08272343183093117
73710,qp06py,49,1900-01-01 01:00:00,0.03828047221489381,Residential,1,Not Allowed,No,6.110698510161456,Snowy,1,0,0,0.25881904510252074,0.9659258262890683,0.0,1.0,qp,qp0,qp06,0,6.110698510161456,0.080548116486084,0.054737703455794325,0.0822105258770479
73711,qp0d0n,49,1900-01-01 01:00:00,0.010005727451808872,Residential,1,Not Allowed,No,7.699675295675753,Rainy,1,0,0,0.25881904510252074,0.9659258262890683,0.0,1.0,qp,qp0,qp0d,0,7.699675295675753,0.080548116486084,0.054737703455794325,0.08367434601534707
73712,qp0d0w,49,1900-01-01 01:00:00,0.04335376419515759,Residential,1,Not Allowed,No,20.03174564012958,Sunny,1,0,0,0.25881904510252074,0.9659258262890683,0.0,1.0,qp,qp0,qp0d,0,20.03174564012958,0.080548116486084,0.054737703455794325,0.08332097291144729
73713,qp0d1q,49,1900-01-01 01:00:00,0.0021386319739638026,Residential,1,Not Allowed,No,37.17256055618861,Sunny,1,0,0,0.25881904510252074,0.9659258262890683,0.0,1.0,qp,qp0,qp0d,0,37.17256055618861,0.080548116486084,0.054737703455794325,0.08332097291144729
73714,qp0d1w,49,1900-01-01 01:00:00,0.005278374382770225,Residential,2,Not Allowed,Yes,20.176602778545217,Sunny,1,0,0,0.25881904510252074,0.9659258262890683,0.0,1.0,qp,qp0,qp0d,0,40.35320555709043,0.080548116486084,0.054737703455794325,0.08332097291144729
73715,qp0d4n,49,1900-01-01 01:00:00,0.030528620468484122,Residential,1,Not Allowed,No,11.341669427560488,Rainy,1,0,0,0.25881904510252074,0.9659258262890683,0.0,1.0,qp,qp0,qp0d,0,11.341669427560488,0.080548116486084,0.054737703455794325,0.08367434601534707
73716,qp0d4q,49,1900-01-01 01:00:00,0.022672733768634806,Residential,3,Allowed,Yes,22.337107187360694,Sunny,1,0,0,0.25881904510252074,0.9659258262890683,0.0,1.0,qp,qp0,qp0d,3,67.01132156208209,0.080548116486084,0.054737703455794325,0.08332097291144729
73717,qp0d4w,49,1900-01-01 01:00:00,0.026381615037519592,Residential,3,Allowed,Yes,14.21582101212716,Foggy,1,0,0,0.25881904510252074,0.9659258262890683,0.0,1.0,qp,qp0,qp0d,3,42.64746303638148,0.080548116486084,0.054737703455794325,0.08272343183093117
73718,qp0dhq,49,1900-01-01 01:00:00,0.03559130477117631,Residential,1,Not Allowed,No,16.382587216677827,Snowy,1,0,0,0.25881904510252074,0.9659258262890683,0.0,1.0,qp,qp0,qp0d,0,16.382587216677827,0.080548116486084,0.054737703455794325,0.0822105258770479
73719,qp0dhw,49,1900-01-01 01:00:00,0.0458017649905492,Residential,1,Not Allowed,No,4.494327087850024,Snowy,1,0,0,0.25881904510252074,0.9659258262890683,0.0,1.0,qp,qp0,qp0d,0,4.494327087850024,0.080548116486084,0.054737703455794325,0.0822105258770479
73720,qp0djq,49,1900-01-01 01:00:00,0.005908432565731063,Residential,1,Not Allowed,No,20.08807765701785,Sunny,1,0,0,0.25881904510252074,0.9659258262890683,0.0,1.0,qp,qp0,qp0d,0,20.08807765701785,0.080548116486084,0.054737703455794325,0.08332097291144729
73721,qp0djw,49,1900-01-01 01:00:00,0.0011520105060558261,Residential,3,Allowed,Yes,19.93131023783098,Sunny,1,0,0,0.25881904510252074,0.9659258262890683,0.0,1.0,qp,qp0,qp0d,3,59.79393071349294,0.080548116486084,0.054737703455794325,0.08332097291144729
73722,qp02z1,49,1900-01-01 01:15:00,0.0009834577293601958,Residential,1,Not Allowed,No,10.050525039426418,Rainy,1,15,0,0.25881904510252074,0.9659258262890683,1.0,2.83276944882399e-16,qp,qp0,qp02,0,10.050525039426418,0.080548116486084,0.054737703455794325,0.08367434601534707
73723,qp02zd,49,1900-01-01 01:15:00,0.027405370222990555,Residential,3,Allowed,Yes,13.29078327685362,Rainy,1,15,0,0.25881904510252074,0.9659258262890683,1.0,2.83276944882399e-16,qp,qp0,qp02,3,39.872349830560864,0.080548116486084,0.054737703455794325,0.08367434601534707
73724,qp02zf,49,1900-01-01 01:15:00,0.026660772540622775,Residential,1,Not Allowed,No,26.069099462217093,Sunny,1,15,0,0.25881904510252074,0.9659258262890683,1.0,2.83276944882399e-16,qp,qp0,qp02,0,26.069099462217093,0.080548116486084,0.054737703455794325,0.08332097291144729
73725,qp02zh,49,1900-01-01 01:15:00,0.012888365768321792,Residential,3,Allowed,Yes,30.448429007962385,Sunny,1,15,0,0.25881904510252074,0.9659258262890683,1.0,2.83276944882399e-16,qp,qp0,qp02,3,91.34528702388715,0.080548116486084,0.054737703455794325,0.08332097291144729
73726,qp02zs,49,1900-01-01 01:15:00,0.008436402694087082,Residential,3,Allowed,Yes,11.222740062977133,Rainy,1,15,0,0.25881904510252074,0.9659258262890683,1.0,2.83276944882399e-16,qp,qp0,qp02,3,33.6682201889314,0.080548116486084,0.054737703455794325,0.08367434601534707
73727,qp08bh,49,1900-01-01 01:15:00,0.11173101829617355,Residential,3,Allowed,Yes,17.75526522373164,Foggy,1,15,0,0.25881904510252074,0.9659258262890683,1.0,2.83276944882399e-16,qp,qp0,qp08,3,53.26579567119492,0.080548116486084,0.054737703455794325,0.08272343183093117
73728,qp08bk,49,1900-01-01 01:15:00,0.10530553017257911,Residential,2,Not Allowed,Yes,7.914750878949574,Rainy,1,15,0,0.25881904510252074,0.9659258262890683,1.0,2.83276944882399e-16,qp,qp0,qp08,0,15.829501757899148,0.080548116486084,0.054737703455794325,0.08367434601534707
73729,qp08ck,49,1900-01-01 01:15:00,0.008484543112948897,Residential,3,Allowed,Yes,15.759312328732342,Foggy,1,15,0,0.25881904510252074,0.9659258262890683,1.0,2.83276944882399e-16,qp,qp0,qp08,3,47.27793698619703,0.080548116486084,0.054737703455794325,0.08272343183093117
73730,qp02zt,49,1900-01-01 01:15:00,0.09850580181198249,Residential,2,Not Allowed,Yes,17.029866748881616,Foggy,1,15,0,0.25881904510252074,0.9659258262890683,1.0,2.83276944882399e-16,qp,qp0,qp02,0,34.05973349776323,0.080548116486084,0.054737703455794325,0.08272343183093117
73731,qp08bm,49,1900-01-01 01:15:00,0.027400962583944685,Residential,1,Not Allowed,No,25.67828129366236,Sunny,1,15,0,0.25881904510252074,0.9659258262890683,1.0,2.83276944882399e-16,qp,qp0,qp08,0,25.67828129366236,0.080548116486084,0.054737703455794325,0.08332097291144729
73732,qp08cj,49,1900-01-01 01:15:00,0.00010235523005451333,Residential,3,Allowed,Yes,8.787279018159863,Rainy,1,15,0,0.25881904510252074,0.9659258262890683,1.0,2.83276944882399e-16,qp,qp0,qp08,3,26.361837054479587,0.080548116486084,0.054737703455794325,0.08367434601534707
73733,qp08fv,49,1900-01-01 01:15:00,0.01662841225293225,Residential,2,Not Allowed,Yes,26.18317734163768,Sunny,1,15,0,0.25881904510252074,0.9659258262890683,1.0,2.83276944882399e-16,qp,qp0,qp08,0,52.36635468327536,0.080548116486084,0.054737703455794325,0.08332097291144729
73734,qp08gt,49,1900-01-01 01:15:00,0.0297456371105674,Residential,1,Not Allowed,No,26.54322857980064,Sunny,1,15,0,0.25881904510252074,0.9659258262890683,1.0,2.83276944882399e-16,qp,qp0,qp08,0,26.54322857980064,0.080548116486084,0.054737703455794325,0.08332097291144729
73735,qp02zn,49,1900-01-01 01:15:00,0.03598462812320016,Residential,3,Allowed,Yes,14.525096675306129,Foggy,1,15,0,0.25881904510252074,0.9659258262890683,1.0,2.83276944882399e-16,qp,qp0,qp02,3,43.575290025918385,0.080548116486084,0.054737703455794325,0.08272343183093117
73736,qp02zw,49,1900-01-01 01:15:00,0.17412436124822164,Residential,1,Not Allowed,No,16.56024191437142,Foggy,1,15,0,0.25881904510252074,0.9659258262890683,1.0,2.83276944882399e-16,qp,qp0,qp02,0,16.56024191437142,0.080548116486084,0.054737703455794325,0.08272343183093117
73737,qp02zy,49,1900-01-01 01:15:00,0.014653102867401369,Residential,2,Not Allowed,Yes,12.107942444675343,Rainy,1,15,0,0.25881904510252074,0.9659258262890683,1.0,2.83276944882399e-16,qp,qp0,qp02,0,24.215884889350686,0.080548116486084,0.054737703455794325,0.08367434601534707
73738,qp08bw,49,1900-01-01 01:15:00,0.015540477102994894,Residential,3,Allowed,Yes,24.78187770971614,Sunny,1,15,0,0.25881904510252074,0.9659258262890683,1.0,2.83276944882399e-16,qp,qp0,qp08,3,74.34563312914842,0.080548116486084,0.054737703455794325,0.08332097291144729
73739,qp08by,49,1900-01-01 01:15:00,0.042338119444269476,Residential,1,Not Allowed,No,23.07207246306823,Sunny,1,15,0,0.25881904510252074,0.9659258262890683,1.0,2.83276944882399e-16,qp,qp0,qp08,0,23.07207246306823,0.080548116486084,0.054737703455794325,0.08332097291144729
73740,qp08fw,49,1900-01-01 01:15:00,0.011709264391755715,Residential,2,Not Allowed,Yes,17.23877963223053,Foggy,1,15,0,0.25881904510252074,0.9659258262890683,1.0,2.83276944882399e-16,qp,qp0,qp08,0,34.47755926446106,0.080548116486084,0.054737703455794325,0.08272343183093117
73741,qp08fy,49,1900-01-01 01:15:00,0.022425136588019028,Residential,2,Not Allowed,Yes,18.09202438231606,Foggy,1,15,0,0.25881904510252074,0.9659258262890683,1.0,2.83276944882399e-16,qp,qp0,qp08,0,36.18404876463212,0.080548116486084,0.054737703455794325,0.08272343183093117
73742,qp08gq,49,1900-01-01 01:15:00,0.022348002653970963,Residential,1,Not Allowed,No,17.66258136101887,Foggy,1,15,0,0.25881904510252074,0.9659258262890683,1.0,2.83276944882399e-16,qp,qp0,qp08,0,17.66258136101887,0.080548116486084,0.054737703455794325,0.08272343183093117
73743,qp08gy,49,1900-01-01 01:15:00,0.01885270728195706,Residential,2,Not Allowed,Yes,13.304774172696684,Rainy,1,15,0,0.25881904510252074,0.9659258262890683,1.0,2.83276944882399e-16,qp,qp0,qp08,0,26.609548345393367,0.080548116486084,0.054737703455794325,0.08367434601534707
73744,qp02zp,49,1900-01-01 01:15:00,0.04072896839058376,Residential,3,Allowed,Yes,14.212627192002316,Foggy,1,15,0,0.25881904510252074,0.9659258262890683,1.0,2.83276944882399e-16,qp,qp0,qp02,3,42.63788157600695,0.080548116486084,0.054737703455794325,0.08272343183093117
73745,qp02zx,49,1900-01-01 01:15:00,0.12036538456085957,Residential,3,Allowed,Yes,7.16821262166204,Rainy,1,15,0,0.25881904510252074,0.9659258262890683,1.0,2.83276944882399e-16,qp,qp0,qp02,3,21.50463786498612,0.080548116486084,0.054737703455794325,0.08367434601534707
73746,qp02zz,49,1900-01-01 01:15:00,0.2540328111702445,Street,1,Not Allowed,Yes,22.823393345709032,Sunny,1,15,0,0.25881904510252074,0.9659258262890683,1.0,2.83276944882399e-16,qp,qp0,qp02,0,22.823393345709032,0.080548116486084,0.24109276068095653,0.08332097291144729
73747,qp08bp,49,1900-01-01 01:15:00,0.0004585271203156911,Residential,3,Allowed,Yes,14.359382594452878,Foggy,1,15,0,0.25881904510252074,0.9659258262890683,1.0,2.83276944882399e-16,qp,qp0,qp08,3,43.07814778335863,0.080548116486084,0.054737703455794325,0.08272343183093117
73748,qp08br,49,1900-01-01 01:15:00,0.034828620293561534,Residential,1,Not Allowed,No,14.575159400397506,Foggy,1,15,0,0.25881904510252074,0.9659258262890683,1.0,2.83276944882399e-16,qp,qp0,qp08,0,14.575159400397506,0.080548116486084,0.054737703455794325,0.08272343183093117
73749,qp08bz,49,1900-01-01 01:15:00,0.07272900042238942,Residential,1,Not Allowed,No,16.382587216677827,Rainy,1,15,0,0.25881904510252074,0.9659258262890683,1.0,2.83276944882399e-16,qp,qp0,qp08,0,16.382587216677827,0.080548116486084,0.054737703455794325,0.08367434601534707
73750,qp08cp,49,1900-01-01 01:15:00,0.07117790425240123,Residential,1,Not Allowed,No,19.282539744494027,Sunny,1,15,0,0.25881904510252074,0.9659258262890683,1.0,2.83276944882399e-16,qp,qp0,qp08,0,19.282539744494027,0.080548116486084,0.054737703455794325,0.08332097291144729
73751,qp08fx,49,1900-01-01 01:15:00,0.021026789985549344,Residential,2,Not Allowed,Yes,11.702793927203926,Rainy,1,15,0,0.25881904510252074,0.9659258262890683,1.0,2.83276944882399e-16,qp,qp0,qp08,0,23.40558785440785,0.080548116486084,0.054737703455794325,0.08367434601534707
73752,qp08fz,49,1900-01-01 01:15:00,0.0063883109626523635,Residential,1,Not Allowed,No,23.90327655964021,Sunny,1,15,0,0.25881904510252074,0.9659258262890683,1.0,2.83276944882399e-16,qp,qp0,qp08,0,23.90327655964021,0.080548116486084,0.054737703455794325,0.08332097291144729
73753,qp08gp,49,1900-01-01 01:15:00,0.0037169398490934794,Residential,3,Allowed,Yes,25.389166044878703,Sunny,1,15,0,0.25881904510252074,0.9659258262890683,1.0,2.83276944882399e-16,qp,qp0,qp08,3,76.1674981346361,0.080548116486084,0.054737703455794325,0.08332097291144729
73754,qp08gr,49,1900-01-01 01:15:00,0.0185018244624929,Residential,2,Not Allowed,Yes,12.51112005804955,Rainy,1,15,0,0.25881904510252074,0.9659258262890683,1.0,2.83276944882399e-16,qp,qp0,qp08,0,25.0222401160991,0.080548116486084,0.054737703455794325,0.08367434601534707
73755,qp08gx,49,1900-01-01 01:15:00,0.008765501905755707,Residential,3,Allowed,Yes,22.93399157102059,Sunny,1,15,0,0.25881904510252074,0.9659258262890683,1.0,2.83276944882399e-16,qp,qp0,qp08,3,68.80197471306178,0.080548116486084,0.054737703455794325,0.08332097291144729
73756,qp08gz,49,1900-01-01 01:15:00,0.0434444052674351,Residential,2,Not Allowed,Yes,31.351461911851374,Sunny,1,15,0,0.25881904510252074,0.9659258262890683,1.0,2.83276944882399e-16,qp,qp0,qp08,0,62.70292382370275,0.080548116486084,0.054737703455794325,0.08332097291144729
73757,qp03p2,49,1900-01-01 01:15:00,0.09718273307565013,Residential,1,Not Allowed,No,16.004167958312053,Foggy,1,15,0,0.25881904510252074,0.9659258262890683,1.0,2.83276944882399e-16,qp,qp0,qp03,0,16.004167958312053,0.080548116486084,0.054737703455794325,0.08272343183093117
73758,qp03p8,49,1900-01-01 01:15:00,0.10870143787578859,Residential,3,Allowed,Yes,22.2707070195648,Sunny,1,15,0,0.25881904510252074,0.9659258262890683,1.0,2.83276944882399e-16,qp,qp0,qp03,3,66.8121210586944,0.080548116486084,0.054737703455794325,0.08332097291144729
73759,qp03pb,49,1900-01-01 01:15:00,0.036215438357130675,Residential,2,Not Allowed,Yes,19.18071591146602,Sunny,1,15,0,0.25881904510252074,0.9659258262890683,1.0,2.83276944882399e-16,qp,qp0,qp03,0,38.36143182293204,0.080548116486084,0.054737703455794325,0.08332097291144729
73760,qp0900,49,1900-01-01 01:15:00,0.08305617135599808,Residential,1,Not Allowed,No,14.00213929312986,Foggy,1,15,0,0.25881904510252074,0.9659258262890683,1.0,2.83276944882399e-16,qp,qp0,qp09,0,14.00213929312986,0.080548116486084,0.054737703455794325,0.08272343183093117
73761,qp0902,49,1900-01-01 01:15:00,0.0016278490269530726,Residential,3,Allowed,Yes,26.136829533845635,Sunny,1,15,0,0.25881904510252074,0.9659258262890683,1.0,2.83276944882399e-16,qp,qp0,qp09,3,78.41048860153691,0.080548116486084,0.054737703455794325,0.08332097291144729
73762,qp0908,49,1900-01-01 01:15:00,0.00634153964257975,Residential,3,Allowed,Yes,12.472833212561484,Rainy,1,15,0,0.25881904510252074,0.9659258262890683,1.0,2.83276944882399e-16,qp,qp0,qp09,3,37.418499637684455,0.080548116486084,0.054737703455794325,0.08367434601534707
73763,qp090b,49,1900-01-01 01:15:00,0.08915768160397101,Residential,1,Not Allowed,No,23.42705305963884,Sunny,1,15,0,0.25881904510252074,0.9659258262890683,1.0,2.83276944882399e-16,qp,qp0,qp09,0,23.42705305963884,0.080548116486084,0.054737703455794325,0.08332097291144729
73764,qp094b,49,1900-01-01 01:15:00,0.06648924587151937,Residential,2,Not Allowed,Yes,26.11243315150292,Sunny,1,15,0,0.25881904510252074,0.9659258262890683,1.0,2.83276944882399e-16,qp,qp0,qp09,0,52.22486630300584,0.080548116486084,0.054737703455794325,0.08332097291144729
73765,qp0950,49,1900-01-01 01:15:00,0.07910515940361879,Residential,3,Allowed,Yes,17.925418336392053,Foggy,1,15,0,0.25881904510252074,0.9659258262890683,1.0,2.83276944882399e-16,qp,qp0,qp09,3,53.776255009176154,0.080548116486084,0.054737703455794325,0.08272343183093117
73766,qp0952,49,1900-01-01 01:15:00,0.03994730325303766,Residential,2,Not Allowed,Yes,14.15108686291625,Foggy,1,15,0,0.25881904510252074,0.9659258262890683,1.0,2.83276944882399e-16,qp,qp0,qp09,0,28.3021737258325,0.080548116486084,0.054737703455794325,0.08272343183093117
73767,qp0958,49,1900-01-01 01:15:00,0.007791245856532271,Residential,3,Allowed,Yes,24.41230119284806,Sunny,1,15,0,0.25881904510252074,0.9659258262890683,1.0,2.83276944882399e-16,qp,qp0,qp09,3,73.23690357854417,0.080548116486084,0.054737703455794325,0.08332097291144729
73768,qp095b,49,1900-01-01 01:15:00,0.04215819417152206,Residential,2,Not Allowed,Yes,25.582850620667017,Sunny,1,15,0,0.25881904510252074,0.9659258262890683,1.0,2.83276944882399e-16,qp,qp0,qp09,0,51.165701241334034,0.080548116486084,0.054737703455794325,0.08332097291144729
73769,qp03p3,49,1900-01-01 01:15:00,0.08125675497016577,Residential,1,Not Allowed,No,7.731288079224633,Rainy,1,15,0,0.25881904510252074,0.9659258262890683,1.0,2.83276944882399e-16,qp,qp0,qp03,0,7.731288079224633,0.080548116486084,0.054737703455794325,0.08367434601534707
73770,qp03p9,49,1900-01-01 01:15:00,0.010445938236285918,Residential,3,Allowed,Yes,17.524471678819168,Foggy,1,15,0,0.25881904510252074,0.9659258262890683,1.0,2.83276944882399e-16,qp,qp0,qp03,3,52.573415036457504,0.080548116486084,0.054737703455794325,0.08272343183093117
73771,qp0909,49,1900-01-01 01:15:00,0.030115428595943496,Residential,1,Not Allowed,No,26.239907357105228,Sunny,1,15,0,0.25881904510252074,0.9659258262890683,1.0,2.83276944882399e-16,qp,qp0,qp09,0,26.239907357105228,0.080548116486084,0.054737703455794325,0.08332097291144729
73772,qp090c,49,1900-01-01 01:15:00,0.2490203142482163,Street,1,Not Allowed,Yes,25.80734463413664,Sunny,1,15,0,0.25881904510252074,0.9659258262890683,1.0,2.83276944882399e-16,qp,qp0,qp09,0,25.80734463413664,0.080548116486084,0.24109276068095653,0.08332097291144729
73773,qp0941,49,1900-01-01 01:15:00,0.009929839536323277,Residential,1,Not Allowed,No,12.780872091194976,Rainy,1,15,0,0.25881904510252074,0.9659258262890683,1.0,2.83276944882399e-16,qp,qp0,qp09,0,12.780872091194976,0.080548116486084,0.054737703455794325,0.08367434601534707
