Index,geohash,day,timestamp,demand,RoadType,NumberofLanes,LargeVehicles,Landmarks,Temperature,Weather,hour,minute,dayofweek,month,dayofmonth,weekofyear,is_weekend
51829,qp09fh,48,1900-01-01 14:45:00,0.0198466695166707,Residential,3,Allowed,Yes,21.04602654024277,Sunny,14,45,0,1,1,1,0
51830,qp09fk,48,1900-01-01 14:45:00,0.0150472056255548,Residential,2,Not Allowed,Yes,2.5821811431941466,Snowy,14,45,0,1,1,1,0
51831,qp09fs,48,1900-01-01 14:45:00,0.0604886447436984,Residential,2,Not Allowed,Yes,20.786615135522126,Sunny,14,45,0,1,1,1,0
51832,qp09fu,48,1900-01-01 14:45:00,0.2090901524198768,Residential,2,Not Allowed,Yes,,Rainy,14,45,0,1,1,1,0
51833,qp09gh,48,1900-01-01 14:45:00,0.0217416085479729,Residential,1,Not Allowed,No,2.2249397964337057,Snowy,14,45,0,1,1,1,0
51834,qp09gk,48,1900-01-01 14:45:00,0.1488242673135903,Residential,3,Allowed,Yes,23.612783173241382,Sunny,14,45,0,1,1,1,0
51835,qp09gs,48,1900-01-01 14:45:00,0.0421504308884154,Residential,2,Not Allowed,Yes,21.59972283618357,Sunny,14,45,0,1,1,1,0
51836,qp09gu,48,1900-01-01 14:45:00,0.0038893641969817,Residential,3,Allowed,Yes,4.495107594229445,Snowy,14,45,0,1,1,1,0
51837,qp09uk,48,1900-01-01 14:45:00,0.0456291059652024,Residential,1,Not Allowed,No,16.819152104911538,Foggy,14,45,0,1,1,1,0
51838,qp09us,48,1900-01-01 14:45:00,0.0212822539009388,Residential,2,Not Allowed,Yes,13.543713488341194,Rainy,14,45,0,1,1,1,0
51839,qp09uu,48,1900-01-01 14:45:00,0.010333635986287,Residential,1,Not Allowed,No,22.80653549583316,Sunny,14,45,0,1,1,1,0
51840,qp09vk,48,1900-01-01 14:45:00,0.162705834378066,Residential,3,Allowed,Yes,8.02508067611152,Rainy,14,45,0,1,1,1,0
51841,qp09yh,48,1900-01-01 14:45:00,0.0802618736823987,Residential,2,Not Allowed,Yes,14.41279896781272,Foggy,14,45,0,1,1,1,0
51842,qp03yt,48,1900-01-01 14:45:00,0.0298148206309598,Residential,3,Allowed,Yes,19.84731736914421,Sunny,14,45,0,1,1,1,0
51843,qp03yv,48,1900-01-01 14:45:00,0.0270802914700447,Residential,1,Not Allowed,No,12.49340248617106,Rainy,14,45,0,1,1,1,0
51844,qp03zt,48,1900-01-01 14:45:00,0.2586172785762053,Street,1,Not Allowed,Yes,15.545295108240808,Foggy,14,45,0,1,1,1,0
51845,qp03zv,48,1900-01-01 14:45:00,0.5950357626628864,Highway,3,Allowed,Yes,11.227727900769755,Rainy,14,45,0,1,1,1,0
51846,qp09bj,48,1900-01-01 14:45:00,0.0855427520959484,Residential,2,Not Allowed,Yes,20.380828958765743,Sunny,14,45,0,1,1,1,0
51847,qp09bm,48,1900-01-01 14:45:00,0.316062442774188,Street,1,Not Allowed,Yes,13.282432867950233,Rainy,14,45,0,1,1,1,0
51848,qp09bt,48,1900-01-01 14:45:00,0.0457241528537823,Residential,1,Not Allowed,No,3.014610508816292,Snowy,14,45,0,1,1,1,0
51849,qp09cj,48,1900-01-01 14:45:00,0.1190698064621716,Residential,2,Not Allowed,Yes,3.4904613319056814,Snowy,14,45,0,1,1,1,0
51850,qp09ct,48,1900-01-01 14:45:00,0.0490500897750028,Residential,1,Not Allowed,No,10.93894407365756,Rainy,14,45,0,1,1,1,0
51851,qp09cv,48,1900-01-01 14:45:00,0.1053463873269264,Residential,1,Not Allowed,No,12.083622352776835,Rainy,14,45,0,1,1,1,0
51852,qp09fj,48,1900-01-01 14:45:00,0.088492808686706,Residential,1,Not Allowed,No,13.811679936913135,Rainy,14,45,0,1,1,1,0
51853,qp09fm,48,1900-01-01 14:45:00,0.1629291400708118,Residential,1,Not Allowed,No,17.35335914203518,Foggy,14,45,0,1,1,1,0
51854,qp09ft,48,1900-01-01 14:45:00,1.0,Highway,3,Allowed,Yes,18.31216623154889,Foggy,14,45,0,1,1,1,0
51855,qp09gj,48,1900-01-01 14:45:00,0.0456324302467538,Residential,1,Not Allowed,No,26.010376153908204,Sunny,14,45,0,1,1,1,0
51856,qp09gt,48,1900-01-01 14:45:00,0.0618765581389286,Residential,3,Allowed,Yes,15.804221304407536,Foggy,14,45,0,1,1,1,0
51857,qp09gv,48,1900-01-01 14:45:00,0.0081546324112211,Residential,3,Allowed,Yes,15.519677368278993,Foggy,14,45,0,1,1,1,0
51858,qp09ut,48,1900-01-01 14:45:00,0.0038529407275755,,1,Not Allowed,No,30.422250878013088,Sunny,14,45,0,1,1,1,0
51859,qp09uv,48,1900-01-01 14:45:00,0.3206945337327098,Street,1,Not Allowed,Yes,19.273259980402663,Sunny,14,45,0,1,1,1,0
51860,qp09vj,48,1900-01-01 14:45:00,0.029401858419873,Residential,3,Allowed,Yes,29.37159481656173,Sunny,14,45,0,1,1,1,0
51861,qp09vm,48,1900-01-01 14:45:00,0.1565141780221392,Residential,3,Allowed,Yes,10.061998845583515,Rainy,14,45,0,1,1,1,0
51862,qp09yj,48,1900-01-01 14:45:00,0.0648480824385971,Residential,2,Not Allowed,Yes,23.61236840401529,Sunny,14,45,0,1,1,1,0
51863,qp03yw,48,1900-01-01 14:45:00,0.0026413163052276,Residential,2,Not Allowed,Yes,,Rainy,14,45,0,1,1,1,0
51864,qp03yy,48,1900-01-01 14:45:00,0.007808171759861,Residential,2,Not Allowed,Yes,13.29375464753958,Rainy,14,45,0,1,1,1,0
51865,qp03zn,48,1900-01-01 14:45:00,0.0165099806990266,Residential,1,Not Allowed,No,11.10016583595062,Rainy,14,45,0,1,1,1,0
51866,qp03zw,48,1900-01-01 14:45:00,0.0314072762125329,Residential,2,Not Allowed,Yes,16.801346739921765,Foggy,14,45,0,1,1,1,0
51867,qp09bn,48,1900-01-01 14:45:00,0.0279939249852812,Residential,3,Allowed,Yes,11.04490398191674,Rainy,14,45,0,1,1,1,0
51868,qp09bq,48,1900-01-01 14:45:00,0.1109113676548465,Residential,1,Not Allowed,No,3.9416300245687257,Snowy,14,45,0,1,1,1,0
51869,qp09bw,48,1900-01-01 14:45:00,0.0144960060802892,Residential,3,Allowed,Yes,10.374026402828678,Rainy,14,45,0,1,1,1,0
51870,qp09cq,48,1900-01-01 14:45:00,0.0268788793805755,Residential,2,Not Allowed,Yes,18.19500331146715,Foggy,14,45,0,1,1,1,0
51871,qp09cw,48,1900-01-01 14:45:00,0.0031432952927104,Residential,2,Not Allowed,Yes,13.678190244323646,Rainy,14,45,0,1,1,1,0
51872,qp09fq,48,1900-01-01 14:45:00,0.2623843914508688,Street,1,Not Allowed,Yes,14.786853772216432,Foggy,14,45,0,1,1,1,0
51873,qp09fw,48,1900-01-01 14:45:00,0.0437207503184487,Residential,1,Not Allowed,No,13.882183456673513,Rainy,14,45,0,1,1,1,0
51874,qp09fy,48,1900-01-01 14:45:00,0.0744656311919419,Residential,3,Allowed,Yes,14.36312675205764,Foggy,14,45,0,1,1,1,0
51875,qp09gq,48,1900-01-01 14:45:00,0.0254678754315168,Residential,1,Not Allowed,No,19.96776788943669,Sunny,14,45,0,1,1,1,0
51876,qp09gw,48,1900-01-01 14:45:00,0.0444109362120455,Residential,1,Not Allowed,No,29.767261822717717,Sunny,14,45,0,1,1,1,0
51877,qp09gy,48,1900-01-01 14:45:00,0.0672782965548197,Residential,3,Allowed,Yes,24.58646064791309,Sunny,14,45,0,1,1,1,0
51878,qp09un,48,1900-01-01 14:45:00,0.0152205756166075,Residential,1,Not Allowed,No,30.84018434893183,Sunny,14,45,0,1,1,1,0
51879,qp09uw,48,1900-01-01 14:45:00,0.0049332265052979,Residential,3,Allowed,Yes,9.729690505500152,Rainy,14,45,0,1,1,1,0
51880,qp09uy,48,1900-01-01 14:45:00,1.0,Highway,5,Allowed,No,15.90408608141066,Foggy,14,45,0,1,1,1,0
51881,qp09vn,48,1900-01-01 14:45:00,0.0452384581399476,Residential,2,Not Allowed,Yes,11.206839727606226,Rainy,14,45,0,1,1,1,0
51882,qp09vq,48,1900-01-01 14:45:00,0.1237272996847455,Residential,1,Not Allowed,No,8.520926629959643,Rainy,14,45,0,1,1,1,0
51883,qp09vy,48,1900-01-01 14:45:00,0.0237873360360833,Residential,2,Not Allowed,Yes,14.876812695904288,Foggy,14,45,0,1,1,1,0
51884,qp09yn,48,1900-01-01 14:45:00,0.0363110525041833,Residential,1,Not Allowed,No,16.867556737610542,Foggy,14,45,0,1,1,1,0
51885,qp03yx,48,1900-01-01 14:45:00,0.0029621592295551,Residential,3,Allowed,Yes,7.310818064453034,Rainy,14,45,0,1,1,1,0
51886,qp03zr,48,1900-01-01 14:45:00,0.0065163667294539,Residential,1,Not Allowed,No,28.40112521939352,Sunny,14,45,0,1,1,1,0
51887,qp03zz,48,1900-01-01 14:45:00,0.5050800737945628,Highway,4,Allowed,Yes,4.526091261801291,Snowy,14,45,0,1,1,1,0
51888,qp09bp,48,1900-01-01 14:45:00,0.009730362913135,Residential,3,Allowed,Yes,15.825774129257567,Foggy,14,45,0,1,1,1,0
51889,qp09bx,48,1900-01-01 14:45:00,0.0013359349082757,Residential,3,Allowed,Yes,17.022164820335753,Foggy,14,45,0,1,1,1,0
51890,qp09fz,48,1900-01-01 14:45:00,0.1029219644004134,Residential,2,Not Allowed,Yes,11.481187377008172,Rainy,14,45,0,1,1,1,0
51891,qp09gp,48,1900-01-01 14:45:00,0.016062909294236,Residential,3,Allowed,Yes,23.6482001641758,Sunny,14,45,0,1,1,1,0
51892,qp09gx,48,1900-01-01 14:45:00,0.096169635449948,Residential,2,Not Allowed,Yes,14.916251048524988,Foggy,14,45,0,1,1,1,0
51893,qp09gz,48,1900-01-01 14:45:00,0.0123564743444483,Residential,1,Not Allowed,No,19.168704895459285,Sunny,14,45,0,1,1,1,0
51894,qp09ux,48,1900-01-01 14:45:00,0.0625000668771546,Residential,3,Allowed,Yes,,Foggy,14,45,0,1,1,1,0
51895,qp09uz,48,1900-01-01 14:45:00,0.2736695174286317,Street,1,Not Allowed,Yes,9.660806645312311,,14,45,0,1,1,1,0
51896,qp09vr,48,1900-01-01 14:45:00,0.0208106190516373,Residential,1,Not Allowed,No,14.017824330358724,Foggy,14,45,0,1,1,1,0
51897,qp06nb,48,1900-01-01 14:45:00,0.0147980610077505,Residential,3,Allowed,Yes,18.87159445082088,Foggy,14,45,0,1,1,1,0
51898,qp06p2,48,1900-01-01 14:45:00,0.0120701941896242,Residential,2,Not Allowed,Yes,19.27080687860496,Sunny,14,45,0,1,1,1,0
51899,qp06pb,48,1900-01-01 14:45:00,0.2996850187146638,Street,1,Not Allowed,Yes,15.834113475319686,Foggy,14,45,0,1,1,1,0
51900,qp0d00,48,1900-01-01 14:45:00,0.0199626355602263,Residential,2,Not Allowed,Yes,12.20874749237175,Rainy,14,45,0,1,1,1,0
51901,qp0d18,48,1900-01-01 14:45:00,0.0049352183508158,Residential,1,Not Allowed,No,9.842088121279048,Rainy,14,45,0,1,1,1,0
51902,qp0d48,48,1900-01-01 14:45:00,0.0644983342927418,Residential,1,Not Allowed,No,7.205464684241605,Rainy,14,45,0,1,1,1,0
51903,qp0d4b,48,1900-01-01 14:45:00,0.0958025427832582,Residential,1,Not Allowed,No,9.11614042301241,Rainy,14,45,0,1,1,1,0
51904,qp0d50,48,1900-01-01 14:45:00,0.0507186583824186,Residential,3,Allowed,Yes,6.776214895829229,Snowy,14,45,0,1,1,1,0
51905,qp0d52,48,1900-01-01 14:45:00,0.0730132656253723,Residential,1,Not Allowed,No,3.1062283291769788,Snowy,14,45,0,1,1,1,0
51906,qp0d58,48,1900-01-01 14:45:00,0.0603949108160414,Residential,3,Allowed,Yes,13.179620735651286,Rainy,14,45,0,1,1,1,0
51907,qp0dh0,48,1900-01-01 14:45:00,0.0452473301097257,Residential,2,Not Allowed,Yes,18.632942947331166,Foggy,14,45,0,1,1,1,0
51908,qp0dh8,48,1900-01-01 14:45:00,0.0009154598754048,Residential,3,Allowed,Yes,12.217438097004315,Rainy,14,45,0,1,1,1,0
51909,qp0dhb,48,1900-01-01 14:45:00,0.1618137686381915,Residential,3,Allowed,Yes,44.06359024759986,Sunny,14,45,0,1,1,1,0
51910,qp0dj0,48,1900-01-01 14:45:00,0.1112803875633078,Residential,1,Not Allowed,No,-1.601394955777284,Snowy,14,45,0,1,1,1,0
51911,qp06n9,48,1900-01-01 14:45:00,0.0092160486745396,Residential,3,Allowed,Yes,15.579704628946612,Foggy,14,45,0,1,1,1,0
51912,qp06pc,48,1900-01-01 14:45:00,0.0267740033154901,Residential,1,Not Allowed,No,19.210055157582715,Sunny,14,45,0,1,1,1,0
51913,qp0d11,48,1900-01-01 14:45:00,0.0183625463802934,Residential,2,Not Allowed,Yes,23.717242891463368,Sunny,14,45,0,1,1,1,0
51914,qp0d49,48,1900-01-01 14:45:00,0.0111536944838096,Residential,3,Allowed,Yes,17.54671595858406,Foggy,14,45,0,1,1,1,0
51915,qp0d4c,48,1900-01-01 14:45:00,0.0721408864368206,Residential,3,Allowed,Yes,20.26836841278602,Sunny,14,45,0,1,1,1,0
51916,qp0d53,48,1900-01-01 14:45:00,0.0353492518166587,Residential,1,Not Allowed,No,25.61624485506205,Sunny,14,45,0,1,1,1,0
51917,qp0dh9,48,1900-01-01 14:45:00,0.1252455911132535,Residential,1,Not Allowed,No,16.281654884323256,Foggy,14,45,0,1,1,1,0
51918,qp0dj1,48,1900-01-01 14:45:00,0.1594356635673563,Residential,3,Allowed,Yes,20.774865287563703,Sunny,14,45,0,1,1,1,0
51919,qp06nf,48,1900-01-01 14:45:00,0.0102439604112054,Residential,3,Allowed,Yes,2.6863071667535507,Snowy,14,45,0,1,1,1,0
51920,qp06p6,48,1900-01-01 14:45:00,0.0039916457625592,Residential,3,Allowed,Yes,22.191495606903317,Sunny,14,45,0,1,1,1,0
51921,qp06pf,48,1900-01-01 14:45:00,0.0117378120422088,Residential,3,Allowed,Yes,32.99888363696797,Sunny,14,45,0,1,1,1,0
51922,qp0d06,48,1900-01-01 14:45:00,0.0039763691546203,Residential,2,Not Allowed,Yes,13.292187122259303,Rainy,14,45,0,1,1,1,0
51923,qp0d0f,48,1900-01-01 14:45:00,0.0100181825478528,Residential,1,Not Allowed,No,15.25736396183602,Foggy,14,45,0,1,1,1,0
51924,qp0d1f,48,1900-01-01 14:45:00,0.0016371864358635,Residential,1,Not Allowed,No,24.82298132682107,Sunny,14,45,0,1,1,1,0
51925,qp0d5f,48,1900-01-01 14:45:00,0.0001992853884554,Residential,2,Not Allowed,Yes,,Rainy,14,45,0,1,1,1,0
51926,qp0dh4,48,1900-01-01 14:45:00,0.091667948003831,Residential,1,Not Allowed,No,15.502430366544209,Foggy,14,45,0,1,1,1,0
51927,qp0dj4,48,1900-01-01 14:45:00,0.0323220698359372,Residential,3,Allowed,Yes,11.220909646359418,Rainy,14,45,0,1,1,1,0
51928,qp06p5,48,1900-01-01 14:45:00,0.0365218792679937,Residential,1,Not Allowed,No,11.269586522987405,Rainy,14,45,0,1,1,1,0
51929,qp06p7,48,1900-01-01 14:45:00,0.0011007554671166,Residential,1,Not Allowed,No,26.5151023148005,Sunny,14,45,0,1,1,1,0
51930,qp06pe,48,1900-01-01 14:45:00,0.0338909785518171,Residential,3,Allowed,Yes,20.432615899817947,Sunny,14,45,0,1,1,1,0
51931,qp0d15,48,1900-01-01 14:45:00,0.0341447922697503,Residential,3,Allowed,Yes,18.75947313685869,Foggy,14,45,0,1,1,1,0
51932,qp0d1g,48,1900-01-01 14:45:00,0.0431016915748908,Residential,3,Allowed,Yes,9.884217122213556,Rainy,14,45,0,1,1,1,0
51933,qp0d4e,48,1900-01-01 14:45:00,0.0654673372580838,Residential,2,Not Allowed,Yes,24.44928484653477,Sunny,14,45,0,1,1,1,0
51934,qp0dhe,48,1900-01-01 14:45:00,0.1801905297209495,Residential,1,Not Allowed,No,18.395433875948186,Foggy,14,45,0,1,1,1,0
51935,qp0dhg,48,1900-01-01 14:45:00,0.0486984968455807,Residential,2,Not Allowed,Yes,12.697738703454505,Rainy,14,45,0,1,1,1,0
51936,qp0dj5,48,1900-01-01 14:45:00,0.0212270503308135,Residential,3,Allowed,Yes,28.2745656137274,Sunny,14,45,0,1,1,1,0
51937,qp0dj7,48,1900-01-01 14:45:00,0.0960702991914449,Residential,2,Not Allowed,Yes,7.613333226838023,Rainy,14,45,0,1,1,1,0
51938,qp06ph,48,1900-01-01 14:45:00,0.0522134350499368,Residential,2,Not Allowed,Yes,7.909970424595698,Rainy,14,45,0,1,1,1,0
51939,qp06pk,48,1900-01-01 14:45:00,0.0022441240133781,Residential,1,Not Allowed,No,7.482058598114929,Rainy,14,45,0,1,1,1,0
51940,qp06ps,48,1900-01-01 14:45:00,0.002967086577154,Residential,3,Allowed,Yes,6.239900284651736,Snowy,14,45,0,1,1,1,0
51941,qp0d0h,48,1900-01-01 14:45:00,0.0149304954249056,Residential,1,Not Allowed,No,12.668258946731688,Rainy,14,45,0,1,1,1,0
51942,qp0d1h,48,1900-01-01 14:45:00,0.1324966402283491,Residential,2,Not Allowed,Yes,16.70882199191961,Foggy,14,45,0,1,1,1,0
51943,qp0d1k,48,1900-01-01 14:45:00,0.0019707735096652,Residential,2,Not Allowed,Yes,13.44488296124841,Rainy,14,45,0,1,1,1,0
51944,qp0d1u,48,1900-01-01 14:45:00,0.0061022294574862,Residential,2,Not Allowed,Yes,14.475722447446048,Foggy,14,45,0,1,1,1,0
51945,qp0d4s,48,1900-01-01 14:45:00,0.1153235866952157,Residential,1,Not Allowed,No,9.436138713281078,Rainy,14,45,0,1,1,1,0
51946,qp0dhk,48,1900-01-01 14:45:00,0.006219346425704,Residential,3,Allowed,Yes,23.84247780540161,Sunny,14,45,0,1,1,1,0
51947,qp0dhs,48,1900-01-01 14:45:00,0.045553554464669,Residential,1,Not Allowed,No,25.13048825146608,Sunny,14,45,0,1,1,1,0
51948,qp06pm,48,1900-01-01 14:45:00,0.0089718556907679,Residential,3,Allowed,Yes,18.657424666598786,Foggy,14,45,0,1,1,1,0
51949,qp06pt,48,1900-01-01 14:45:00,0.0046560425523968,Residential,3,Allowed,Yes,25.2797169421263,Sunny,14,45,0,1,1,1,0
51950,qp06pv,48,1900-01-01 14:45:00,5.696842695389658e-05,Residential,3,Allowed,Yes,24.608827583706702,Sunny,14,45,0,1,1,1,0
51951,qp0d0j,48,1900-01-01 14:45:00,0.0174617711188071,Residential,2,Not Allowed,Yes,8.526661819590156,Rainy,14,45,0,1,1,1,0
51952,qp0d1j,48,1900-01-01 14:45:00,0.0113445249359482,Residential,2,Not Allowed,Yes,18.49267530923212,Foggy,14,45,0,1,1,1,0
51953,qp0d1m,48,1900-01-01 14:45:00,0.0848520353183401,Residential,1,Not Allowed,No,23.591147061738752,Sunny,14,45,0,1,1,1,0
51954,qp0d4v,48,1900-01-01 14:45:00,0.0189235707052968,Residential,2,Not Allowed,Yes,20.981409124682216,Sunny,14,45,0,1,1,1,0
51955,qp0dht,48,1900-01-01 14:45:00,0.1570906641261975,Residential,3,Allowed,Yes,10.78208810634882,Rainy,14,45,0,1,1,1,0
51956,qp0djj,48,1900-01-01 14:45:00,0.0062401435953036,Residential,3,Allowed,Yes,,Sunny,14,45,0,1,1,1,0
51957,qp06pq,48,1900-01-01 14:45:00,0.006963586972972,Residential,3,Allowed,Yes,12.381534066511046,Rainy,14,45,0,1,1,1,0
51958,qp06py,48,1900-01-01 14:45:00,0.0444613583738986,Residential,3,Allowed,Yes,17.363153935339113,Foggy,14,45,0,1,1,1,0
51959,qp0d0q,48,1900-01-01 14:45:00,0.0068116830752287,Residential,3,Allowed,Yes,9.27563199844555,Rainy,14,45,0,1,1,1,0
51960,qp0d1n,48,1900-01-01 14:45:00,0.0708855733427086,Residential,1,Not Allowed,No,19.588213509731258,Sunny,14,45,0,1,1,1,0
51961,qp0d4n,48,1900-01-01 14:45:00,0.0062032676179169,Residential,2,Not Allowed,Yes,10.404846818016054,Rainy,14,45,0,1,1,1,0
51962,qp0d4q,48,1900-01-01 14:45:00,0.0542719661445035,Residential,2,Not Allowed,Yes,14.794037875337162,Foggy,14,45,0,1,1,1,0
51963,qp0d4w,48,1900-01-01 14:45:00,0.0862725246978386,Residential,3,Allowed,Yes,17.883880447559388,Foggy,14,45,0,1,1,1,0
51964,qp0dhq,48,1900-01-01 14:45:00,0.0044905970006005,Residential,2,Not Allowed,Yes,9.934091479219456,Rainy,14,45,0,1,1,1,0
51965,qp0dhw,48,1900-01-01 14:45:00,0.0603414183344172,Residential,1,Not Allowed,No,25.542689604455823,Sunny,14,45,0,1,1,1,0
51966,qp02z7,48,1900-01-01 15:00:00,0.0103919007634394,Residential,2,Not Allowed,Yes,6.249007944065259,Snowy,15,0,0,1,1,1,0
51967,qp02zh,48,1900-01-01 15:00:00,0.0189599887394431,Residential,2,Not Allowed,Yes,26.66246881462994,Sunny,15,0,0,1,1,1,0
51968,qp02zu,48,1900-01-01 15:00:00,0.0182524371164005,Residential,3,Allowed,Yes,22.89129117267437,Sunny,15,0,0,1,1,1,0
51969,qp08bh,48,1900-01-01 15:00:00,0.0122372869581953,Residential,1,Not Allowed,No,15.444913043717367,Foggy,15,0,0,1,1,1,0
51970,qp08bk,48,1900-01-01 15:00:00,0.2391881063249667,Street,1,Not Allowed,Yes,18.58074759898712,Foggy,15,0,0,1,1,1,0
51971,qp02zt,48,1900-01-01 15:00:00,0.2007721550017149,Residential,1,Not Allowed,No,19.80392323281954,Sunny,15,0,0,1,1,1,0
51972,qp08bj,48,1900-01-01 15:00:00,0.0068613441973532,Residential,2,Not Allowed,Yes,29.40641995015848,Sunny,15,0,0,1,1,1,0
51973,qp08cm,48,1900-01-01 15:00:00,0.0782963503951544,Residential,2,Not Allowed,Yes,15.442413286472227,Foggy,15,0,0,1,1,1,0
51974,qp02zw,48,1900-01-01 15:00:00,0.3856111669050121,Highway,5,Allowed,No,17.90354317281748,Foggy,15,0,0,1,1,1,0
51975,qp02zy,48,1900-01-01 15:00:00,0.0020740859076337,Residential,1,Not Allowed,No,27.43157263351252,Sunny,15,0,0,1,1,1,0
51976,qp08bq,48,1900-01-01 15:00:00,0.0107946774729958,Residential,3,Allowed,Yes,16.983298626413617,Foggy,15,0,0,1,1,1,0
51977,qp08by,48,1900-01-01 15:00:00,0.0239613721722659,Residential,3,Allowed,Yes,11.645047390794309,Rainy,15,0,0,1,1,1,0
51978,qp08gq,48,1900-01-01 15:00:00,0.010856095786399,Residential,1,Not Allowed,No,9.05154267945946,Rainy,15,0,0,1,1,1,0
51979,qp08un,48,1900-01-01 15:00:00,0.0081574162270764,Residential,2,Not Allowed,Yes,30.79294847051296,Sunny,15,0,0,1,1,1,0
51980,qp02yz,48,1900-01-01 15:00:00,0.061123859253908,Residential,3,Allowed,Yes,10.713264905963907,Rainy,15,0,0,1,1,1,0
51981,qp02zr,48,1900-01-01 15:00:00,0.0490667816531177,Residential,2,Not Allowed,Yes,30.95773546499181,Sunny,15,0,0,1,1,1,0
51982,qp02zx,48,1900-01-01 15:00:00,0.1910090851819252,Residential,1,Not Allowed,No,5.219614264526102,Snowy,15,0,0,1,1,1,0
51983,qp02zz,48,1900-01-01 15:00:00,0.4016540421657216,Highway,5,Allowed,No,18.37254606812249,Foggy,15,0,0,1,1,1,0
51984,qp08bz,48,1900-01-01 15:00:00,0.0133223241435792,Residential,2,Not Allowed,Yes,28.866621744414545,Sunny,15,0,0,1,1,1,0
51985,qp08cp,48,1900-01-01 15:00:00,0.1209740697556584,Residential,3,Allowed,Yes,13.588722530502409,Rainy,15,0,0,1,1,1,0
51986,qp08fx,48,1900-01-01 15:00:00,0.0073769638672299,Residential,1,Not Allowed,No,15.32936523951692,Foggy,15,0,0,1,1,1,0
51987,qp08gr,48,1900-01-01 15:00:00,0.0049552867452022,,3,Allowed,Yes,,Foggy,15,0,0,1,1,1,0
51988,qp08gx,48,1900-01-01 15:00:00,0.0002557726351785,Residential,3,Allowed,Yes,25.48849837126573,Sunny,15,0,0,1,1,1,0
51989,qp08gz,48,1900-01-01 15:00:00,0.0791010608168575,Residential,3,Allowed,Yes,2.1767376810674417,Snowy,15,0,0,1,1,1,0
51990,qp03nb,48,1900-01-01 15:00:00,0.0814197994235598,Residential,2,Not Allowed,Yes,5.956603534847039,Snowy,15,0,0,1,1,1,0
51991,qp03p8,48,1900-01-01 15:00:00,0.1147996039812842,Residential,2,Not Allowed,Yes,5.872709962335184,Snowy,15,0,0,1,1,1,0
51992,qp03pb,48,1900-01-01 15:00:00,0.0577646859228951,Residential,3,Allowed,Yes,7.460958282893387,,15,0,0,1,1,1,0
51993,qp0900,48,1900-01-01 15:00:00,0.2408403263956369,Street,1,Not Allowed,Yes,22.20338298266497,Sunny,15,0,0,1,1,1,0
51994,qp0902,48,1900-01-01 15:00:00,0.0069712508768028,Residential,3,Allowed,Yes,28.905850163786965,Sunny,15,0,0,1,1,1,0
51995,qp090b,48,1900-01-01 15:00:00,0.1652403353153014,Residential,1,Not Allowed,No,16.067897000044177,Foggy,15,0,0,1,1,1,0
51996,qp0948,48,1900-01-01 15:00:00,0.0031660461931528,Residential,1,Not Allowed,No,22.08326757007297,Sunny,15,0,0,1,1,1,0
51997,qp094b,48,1900-01-01 15:00:00,0.0375439041726099,Residential,2,Not Allowed,Yes,13.151325727008524,Rainy,15,0,0,1,1,1,0
51998,qp0950,48,1900-01-01 15:00:00,0.0303491273779188,Residential,1,Not Allowed,No,20.628798899123176,Sunny,15,0,0,1,1,1,0
51999,qp0958,48,1900-01-01 15:00:00,0.0165077019758155,Residential,3,Allowed,Yes,1.6955495865037964,Snowy,15,0,0,1,1,1,0
52000,qp095b,48,1900-01-01 15:00:00,0.0005550185257206,Residential,2,Not Allowed,Yes,23.677864684648227,Sunny,15,0,0,1,1,1,0
52001,qp09h0,48,1900-01-01 15:00:00,0.0376710369102659,Residential,3,Allowed,Yes,18.057342842743683,Foggy,15,0,0,1,1,1,0
52002,qp03p9,48,1900-01-01 15:00:00,0.0463155583828778,Residential,3,Allowed,Yes,24.90597476389446,Sunny,15,0,0,1,1,1,0
52003,qp03pc,48,1900-01-01 15:00:00,0.0975765658366455,Residential,1,Not Allowed,No,7.098569785570817,Rainy,15,0,0,1,1,1,0
52004,qp0909,48,1900-01-01 15:00:00,0.0105235066222559,Residential,2,Not Allowed,Yes,0.2325254852063949,Snowy,15,0,0,1,1,1,0
52005,qp090c,48,1900-01-01 15:00:00,0.0526916129778488,Residential,2,Not Allowed,Yes,4.312349719920427,Snowy,15,0,0,1,1,1,0
52006,qp0941,48,1900-01-01 15:00:00,0.054392525739851,Residential,1,Not Allowed,No,2.6904710874479942,Snowy,15,0,0,1,1,1,0
52007,qp0949,48,1900-01-01 15:00:00,0.0083309245446965,Residential,3,Allowed,Yes,1.204822821215629,Snowy,15,0,0,1,1,1,0
52008,qp094c,48,1900-01-01 15:00:00,0.0105465895552565,Residential,3,Allowed,Yes,16.458429172450153,Foggy,15,0,0,1,1,1,0
52009,qp0951,48,1900-01-01 15:00:00,0.0014849643523139,Residential,1,Not Allowed,No,19.114565875813348,Sunny,15,0,0,1,1,1,0
52010,qp0953,48,1900-01-01 15:00:00,0.0360061913810927,Residential,3,Allowed,Yes,6.786288304911755,Snowy,15,0,0,1,1,1,0
52011,qp095c,48,1900-01-01 15:00:00,0.0349026218863762,Residential,3,Allowed,Yes,15.98509980550492,Foggy,15,0,0,1,1,1,0
52012,qp03pd,48,1900-01-01 15:00:00,0.0792617836340053,Residential,2,Not Allowed,Yes,13.4272803227655,Rainy,15,0,0,1,1,1,0
